image_path,emotion
/Users/tscasso/Beboo/prototype/data/train/happy/im3447.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4328.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2981.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1250.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im728.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1244.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5022.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3453.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2995.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3335.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5744.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1522.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im7153.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4472.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2003.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6265.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im700.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6503.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2765.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4314.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2771.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4300.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im714.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1278.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6517.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6271.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4466.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3309.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2017.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5778.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5793.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im7184.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im927.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1293.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3484.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2942.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3490.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2956.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1287.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im933.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im7190.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5787.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4499.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5977.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5963.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1052.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3645.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5234.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5552.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4894.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3123.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im258.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1734.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1720.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5546.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2229.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4880.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3137.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4658.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3651.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3889.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5220.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6729.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1046.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4116.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3679.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2567.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5208.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6701.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im502.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im264.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1708.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6067.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2201.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4670.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2215.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4664.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im270.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6073.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6715.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im516.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4102.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2573.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2598.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3686.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6926.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1091.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6098.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5591.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4857.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5585.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4843.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6932.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1085.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3692.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3862.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1913.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1907.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3876.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6891.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1126.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6649.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5340.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3731.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4738.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3057.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2349.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5426.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1640.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1898.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1654.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im338.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3043.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5432.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5354.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3725.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6885.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1132.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2413.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4062.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im476.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6675.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6113.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im310.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4704.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2375.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4710.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2361.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6107.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1668.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im304.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im462.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6661.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5368.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2407.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3719.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4076.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5383.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im489.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6852.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1683.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4923.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3094.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4937.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3080.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1697.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6846.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4089.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5397.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3916.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im35.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1867.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1873.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im21.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3902.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im7033.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1442.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5624.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3255.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3533.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5142.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1324.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im890.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im648.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im884.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1330.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4248.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3527.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2639.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5156.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5630.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3241.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im7027.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1456.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6339.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5618.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2177.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3269.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4506.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im112.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6311.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6477.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1318.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im674.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4260.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2611.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4274.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2605.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6463.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im660.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im106.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6305.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2163.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4512.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3296.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2188.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1481.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6488.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im853.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5181.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2836.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5195.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2822.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im847.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1495.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3282.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5803.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5817.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5816.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5802.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im846.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2823.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5194.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3283.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1494.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1480.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2189.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3297.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2837.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5180.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im852.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6489.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im661.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6462.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2604.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4275.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4513.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2162.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6304.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im107.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6310.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im113.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4507.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3268.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2176.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5619.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2610.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4261.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im675.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1319.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6476.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5157.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2638.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3526.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4249.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1331.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im885.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6338.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1457.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im7026.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3240.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5631.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3254.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5625.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1443.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im7032.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im649.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im891.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1325.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5143.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3532.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im20.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1872.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3903.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3917.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im0.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1866.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im34.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1696.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3081.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4936.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5396.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4088.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6847.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6853.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im488.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5382.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3095.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4922.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1682.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im305.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1669.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6106.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2360.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4711.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4077.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3718.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2406.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5369.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6660.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im463.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6674.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im477.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4063.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2412.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2374.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4705.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im311.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6112.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5433.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3042.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im339.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1655.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1133.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6884.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3724.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5355.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3730.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5341.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6648.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1127.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6890.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1899.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1641.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5427.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2348.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3056.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4739.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1906.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3877.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3863.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1912.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4842.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5584.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3693.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1084.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6933.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1090.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6927.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3687.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2599.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4856.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5590.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6099.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6072.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im271.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4665.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2214.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2572.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4103.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im517.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6714.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im503.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6700.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5209.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2566.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3678.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4117.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4671.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2200.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6066.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1709.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im265.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4659.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3136.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4881.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2228.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5547.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1721.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1047.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6728.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5221.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3888.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3650.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5235.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3644.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1053.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1735.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im259.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3122.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4895.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5553.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5962.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5976.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im932.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1286.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2957.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3491.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4498.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5786.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im7191.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im7185.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5792.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2943.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3485.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1292.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im926.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6516.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1279.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im715.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4301.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2770.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5779.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2016.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3308.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4467.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6270.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6264.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2002.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4473.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im4315.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2764.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im6502.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im701.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im2994.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im3452.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5023.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1245.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im729.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im7152.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im1523.png,happy
/Users/tscasso/Beboo/prototype/data/train/happy/im5745.png,happy
